Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
40.0262182,124.2817412;丹东浪头机场;Dandong Langtou Airport;;DDG;ZYDD;en:Dandong Langtou Airport;Q1708821;;;;;https://www.openstreetmap.org/edit?node=654464171;;"{""addr:city"": ""\u4e39\u4e1c\u5e02"", ""addr:district"": ""\u6c64\u6c60\u9547"", ""addr:postcode"": ""118303"", ""addr:province"": ""\u8fbd\u5b81\u7701"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""9.1"", ""old_name:en"": ""Antung Airfield""}";People's Republic of China;CN
35.1770627,-3.8410855;Cherif El Idrissi مطار الحسيمة الشريف الإدريسي;Cherif Al Idrissi Airport;Aéroport Al Hoceima - Cherif-Al-Idrissi;AHU;GMTA;ar:مطار الحسيمة الشريف الإدريسي;Q1370928;;;;;https://www.openstreetmap.org/edit?node=655761328;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""29"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u062d\u0633\u064a\u0645\u0629 \u0627\u0644\u0634\u0631\u064a\u0641 \u0627\u0644\u0625\u062f\u0631\u064a\u0633\u064a"", ""name:ca"": ""Aeroport de Cherif Al Idrissi"", ""name:de"": ""Flughafen Al Hoceima"", ""name:es"": ""Aeropuerto Cherif Al Idrissi"", ""name:id"": ""Bandar Udara Cherif Al Idrissi"", ""name:it"": ""Aeroporto di al-Hoseyma-Cherif Al Idrissi"", ""name:lt"": ""\u0160erifo al Idrisio tarptautinis oro uostas"", ""name:ms"": ""Lapangan Terbang Cherif El Idrissi"", ""name:nl"": ""Cherif Al Idrissi Airport"", ""name:pl"": ""Port lotniczy Al-Husajma"", ""name:sv"": ""Cherif Al Idrissi Airport"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u0447\u0440\u0438\u0444 \u0438\u043b \u043e\u0438\u0434\u0440\u0438\u0441\u0438"", ""name:vi"": ""S\u00e2n bay Cherif Al Idrissi""}";Morocco;MA
57.0858829,9.8682812;Aalborg Lufthavn;Aalborg Airport;Aéroport d'Aalborg;AAL;EKYT;da:Aalborg Lufthavn;Q478620;https://www.aal.dk/;;Aalborg Lufthavn a.m.b.a.;;https://www.openstreetmap.org/edit?node=665995354;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""Aalborg"", ""ele"": ""3"", ""fvst:name"": ""Aalborg Lufthavn Andelsselskab Med Begr\u00e6nset Ansvar"", ""fvst:navnelbnr"": ""572157"", ""name:da"": ""Aalborg Lufthavn"", ""name:de"": ""Flughafen Aalborg"", ""name:es"": ""Aeropuerto de Aalborg"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0622\u0644\u0628\u0648\u0631\u06af"", ""name:fi"": ""Aalborgin lentoasema"", ""name:hu"": ""Aalborgi rep\u00fcl\u0151t\u00e9r"", ""name:id"": ""Bandar Udara Aalborg"", ""name:it"": ""Aeroporto di Aalborg"", ""name:ja"": ""\u30aa\u30fc\u30eb\u30dc\u30fc\u7a7a\u6e2f"", ""name:lt"": ""Olborgo oro uostas"", ""name:ms"": ""Lapangan Terbang Aalborg"", ""name:nl"": ""Luchthaven Aalborg"", ""name:no"": ""Aalborg lufthavn"", ""name:pl"": ""Port lotniczy Aalborg"", ""name:sv"": ""\u00c5lborgs flygplats"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u043e\u043b\u0431\u0443\u0440\u0433"", ""name:vi"": ""S\u00e2n bay Aalborg"", ""ref:DK:cvr"": ""20121483"", ""ref:DK:cvr:pnummer"": ""1004141924""}";Denmark;DK
2.0140327,45.3039787;Garoonka Caalamiga Ee Aadan Cadde مطار آدم عدي الدولي;Mogadishu Aden Adde International Airport;Aéroport international de Mogadiscio Aden Adde;MGQ;HCCM;so:Gegada Diyaaradaha ee Aadan Cadde;Q1119032;https://mogadishuairport.com;;;;https://www.openstreetmap.org/edit?node=673848799;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name:en"": ""Aadan Cade International airport"", ""closest_town"": ""Mogadishu"", ""ele"": ""9"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0622\u062f\u0645 \u0639\u062f\u064a \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:so"": ""Garoonka diyaaradaha caalamiga ee Aadan Cade"", ""old_name"": ""Mogadishu International Airport"", ""ref"": ""MGQ""}";Somalia;SO
-3.440458,114.7637777;Bandar Udara Internasional Syamsudin Noor;Syamsudin Noor International Airport;;BDJ;WAOO;id:Bandar Udara Internasional Syamsudin Noor;Q1432936;https://syamsudinnoor-airport.co.id;+62 0511 705277;PT. Angkasa Pura I;;https://www.openstreetmap.org/edit?node=674050854;;"{""addr:street"": ""Jl. Angkasa, Kel. Landasan Ulin Timur, Kec. Landasan Ulin, Kota Banjarbaru, Kalimantan Selatan, 70724"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""20.79"", ""fax"": ""+62 0511 705251"", ""internet_access"": ""yes"", ""ref:wmo"": ""96685"", ""short_name"": ""Bandara Syamsudin Noor""}";;
-0.3743961,117.2519222;Aji Pangeran Tumenggung Pranoto International Airport;APT Pranoto International Airport;;AAP;WALS;en:Aji Pangeran Tumenggung Pranoto International Airport;Q1927133;;;Samarinda Airport Authority;;https://www.openstreetmap.org/edit?node=674055639;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Sungai Siring Airport"", ""alt_name:en"": ""Sungai Siring Airport"", ""alt_name_1"": ""Samarinda International Airport"", ""city_served"": ""Samarinda"", ""ele"": ""25"", ""is_in"": ""Sungai Siring"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf Samarinda"", ""name:zh"": ""\u6c99\u99ac\u6797\u9054\u570b\u969b\u6a5f\u5834""}";;
3.326848,117.5637551;Bandar Udara Juwata;Juwata Airport;;TRK;WAQQ;id:Bandar Udara Internasional Juwata;Q2233018;;+62 551 2026111;Unit Penyelenggara Bandar Udara;;https://www.openstreetmap.org/edit?node=676902042;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""6"", ""fax"": ""+62 551 2026123""}";;
-3.4423874,-79.9974706;Aeropuerto Internacional de Santa Rosa Coronel de Artillería Víctor Larrea;Santa Rosa International Airport;;ETR;SERO;es:Aeropuerto Internacional de Santa Rosa;Q5481673;;;;;https://www.openstreetmap.org/edit?node=684467926;ourairports.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Coronel Artilleria Victor Larrea Airport""}";Ecuador;EC
11.7770592,-70.1456157;Aeropuerto Internacional Josefa Camejo;Josefa Camejo International Airport;;LSP;SVJC;es:Aeropuerto Internacional Josefa Camejo;Q1932974;https://www.aeropuertos.net/aeropuerto-internacional-josefa-camejo/;+58-269-2474302;Instituto Autónomo de Aeropuertos del Estado Falcón (IAEF);;https://www.openstreetmap.org/edit?node=701721901;aerial_imagery;"{""addr:city"": ""Las Piedras"", ""addr:country"": ""VE"", ""addr:postcode"": ""4147"", ""addr:state"": ""Falc\u00f3n"", ""addr:street"": ""Av. Guillermo Lucas Castillo"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aeropuerto Internacional de Las Piedras"", ""closest_town"": ""Las Piedras"", ""ele"": ""430"", ""gnis:feature_type"": ""airport"", ""image"": ""https://www.aeropuertos.net/imagenes/2014/05/Aeropuerto-Internacional-Josefa-Camejo-410x205.jpg"", ""int_name"": ""Josefa Camejo International Airport"", ""internet_access"": ""yes"", ""type"": ""civil"", ""wheelchair"": ""yes""}";Venezuela;VE
31.9892677,44.404913;مطار النجف الدولي;Al Najaf International Airport;Aéroport international de Nadjaf;NJF;ORNI;ar:مطار النجف الدولي;Q3499545;;;;;https://www.openstreetmap.org/edit?node=707043682;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0646\u062c\u0641; \u0645\u0637\u0627\u0631 \u0627\u0644\u0646\u062c\u0641 \u0627\u0644\u0623\u0634\u0631\u0641 \u0627\u0644\u062f\u0648\u0644\u064a"", ""alt_name:en"": ""Najaf International Airport; Al Najaf Al Ashraf International Airport"", ""alt_name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0646\u062c\u0641; \u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0646\u062c\u0641 \u0627\u0634\u0631\u0641"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0646\u062c\u0641 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:es"": ""Aeropuerto Internacional de Nayaf"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0646\u062c\u0641"", ""name:ja"": ""\u30ca\u30b8\u30e3\u30d5\u56fd\u969b\u7a7a\u6e2f"", ""name:ko"": ""\uc54c \ub098\uc790\ud504 \uad6d\uc81c\uacf5\ud56d"", ""name:pl"": ""Port lotniczy Nad\u017caf"", ""name:sv"": ""Al Najaf flygplats"", ""name:tr"": ""Necef Havaliman\u0131"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf Al Najaf""}";Iraq;IQ
41.9617052,21.620224;Меѓународен аеродром Скопје;Skopje International Airport;;SKP;LWSK;de:Flughafen Skopje;Q1142389;https://skp.airports.com.mk/;;TAV Airports Holding;;https://www.openstreetmap.org/edit?node=713774170;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public/military"", ""aeroway"": ""aerodrome"", ""double:aeroway"": ""aerodrome"", ""ele"": ""238"", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0421\u043a\u043e\u043f\u0458\u0435"", ""name:sr"": ""\u041c\u0435\u0452\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u0438 \u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0421\u043a\u043e\u043f\u0459\u0435"", ""ref"": ""SKP""}";Republic of Macedonia;MK
18.5029469,-77.9119618;Sangster International Airport;Sangster International Airport;;MBJ;MKJS;en:Sangster International Airport;Q174140;www.mbjairport.com;;MBJ Airports Ltd.;Jamaica's largest and busiest airport;https://www.openstreetmap.org/edit?node=714511098;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Montego Bay"", ""closest_town"": ""Montego Bay"", ""ele"": ""1"", ""official_name"": ""Sir Donald Sangster International Airport"", ""old_name"": ""Montego Bay Airport"", ""type"": ""public""}";Jamaica;JM
34.7963078,-1.9324575;Aéroport international d'Oujda-Angad ⴰⵣⴰⴳⵯⵣ ⴰⴳⵔⴰⵖⵍⴰⵏ ⵏ ⵡⵊⴷⴰ ⴰⵏⴳⴰⴷ مطار وجدة أنكاد;Oujda Angad Airport;Aéroport international d'Oujda-Angad;OUD;GMFO;ar:مطار وجدة أنجاد;Q1382309;;;ONDA المكتب الوطني للمطارات;;https://www.openstreetmap.org/edit?node=736664102;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name:ar"": ""\u0645\u0637\u0627\u0631 \u0648\u062c\u062f\u0629 \u0627\u0646\u0643\u0627\u062f;\u0645\u0637\u0627\u0631 \u0648\u062c\u062f\u0629 \u0623\u0646\u062c\u0627\u062f"", ""closest_town"": ""Oujda \u0648\u062c\u062f\u0629"", ""ele"": ""468"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0648\u062c\u062f\u0629 \u0623\u0646\u0643\u0627\u062f"", ""name:ber"": ""\u2d30\u2d63\u2d30\u2d33\u2d6f\u2d63 \u2d30\u2d33\u2d54\u2d30\u2d56\u2d4d\u2d30\u2d4f \u2d4f \u2d61\u2d4a\u2d37\u2d30 \u2d30\u2d4f\u2d33\u2d30\u2d37"", ""name:zgh"": ""\u2d30\u2d63\u2d30\u2d33\u2d6f\u2d63 \u2d30\u2d33\u2d54\u2d30\u2d56\u2d4d\u2d30\u2d4f \u2d4f \u2d61\u2d4a\u2d37\u2d30 \u2d30\u2d4f\u2d33\u2d30\u2d37"", ""operator:ar"": ""\u0627\u0644\u0645\u0643\u062a\u0628 \u0627\u0644\u0648\u0637\u0646\u064a \u0644\u0644\u0645\u0637\u0627\u0631\u0627\u062a"", ""operator:fr"": ""ONDA"", ""operator:wikidata"": ""Q1975251"", ""operator:wikipedia"": ""ar:\u0627\u0644\u0645\u0643\u062a\u0628 \u0627\u0644\u0648\u0637\u0646\u064a \u0644\u0644\u0645\u0637\u0627\u0631\u0627\u062a (\u0627\u0644\u0645\u063a\u0631\u0628)""}";Morocco;MA
34.988333,-3.0291548;Aéroport Nador Al Aroui ⴰⵙⵓⴳⴳⴻⵣ ⴻⵏ ⵏⴰⴹⵓⵔ-ⵄⴰⵔⵡⵉ مطار الناظور العروي;Nador Al Aroui Airport;Aéroport Nador Al Aroui;NDR;GMFN;en:Nador International Airport;Q1432126;;;ONDA (Morocco);;https://www.openstreetmap.org/edit?node=737378886;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international;public"", ""aeroway"": ""aerodrome"", ""city_served"": ""Nador"", ""ele"": ""175"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0646\u0627\u0638\u0648\u0631 \u0627\u0644\u0639\u0631\u0648\u064a""}";Morocco;MA
-8.5475989,125.5246432;Aeroporto Internacional Presidente Nicolau Lobato;Presidente Nicolau Lobato International Airport;;DIL;WPDL;pt:Aeroporto Internacional Presidente Nicolau Lobato;Q1432488;;;East Timor Civil Aviation Division;;https://www.openstreetmap.org/edit?node=747161479;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Dili, East Timor"", ""ele"": ""8"", ""name:es"": ""Aeroporto Internacional Presidente Nicolau Lobato""}";;
1.9844609,-157.3498335;Cassidy International Airport;Cassidy International Airport;;CXI;PLCH;en:Cassidy International Airport;Q1431055;;;government;;https://www.openstreetmap.org/edit?node=747921331;ourairports.com;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""2"", ""name:zh"": ""\u5361\u897f\u8fea\u56fd\u9645\u673a\u573a""}";;
61.181143,-149.9950463;Ted Stevens Anchorage International Airport;;;ANC;PANC;en:Ted Stevens Anchorage International Airport;Q767753;https://ancairport.com/;;;;https://www.openstreetmap.org/edit?node=760255364;https://adip.faa.gov/agis/public/#/airportData/AFM;"{""addr:city"": ""Anchorage"", ""addr:housenumber"": ""5000"", ""addr:state"": ""AK"", ""addr:street"": ""W International Airport Rd"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""46"", ""faa"": ""ANC"", ""gnis:feature_id"": ""1417557""}";United States of America;US
47.9893479,10.2403952;Allgäu Airport Memmingen;Memmingen Airport;Aéroport de Memmingen;FMM;EDJA;de:Flughafen Memmingen;Q651281;https://www.allgaeu-airport.de/;+49 8331 984200-0;Flughafen Memmingen GmbH;;https://www.openstreetmap.org/edit?node=768339528;;"{""addr:city"": ""Memmingerberg"", ""addr:country"": ""DE"", ""addr:housenumber"": ""35"", ""addr:postcode"": ""87766"", ""addr:street"": ""Am Flughafen"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""629"", ""email"": ""info@allgaeu-airport.de"", ""fax"": ""+49 8331984200-19"", ""is_in"": ""DE"", ""name:de"": ""Flughafen Memmingen"", ""passengers"": ""996714"", ""ref"": ""FMM""}";Germany;DE
12.9175025,5.2077396;Sadiq Abubakar III International Airport;;;SKO;;en:Sadiq Abubakar III International Airport;Q922675;;;;;https://www.openstreetmap.org/edit?node=771519114;ourairports.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Nigeria;NG
12.479526,4.3696699;Sir Ahmadu Bello International Airport;;;;;;Q18387412;;;;;https://www.openstreetmap.org/edit?node=771842984;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Nigeria;NG
44.4625374,18.7237692;Međunarodni aerodrom Tuzla;Tuzla International Airport;;TZL;LQTZ;;;;;JP Međunarodni Aerodrom Tuzla d.o.o.;;https://www.openstreetmap.org/edit?node=772008950;;"{""addr:city"": ""\u017divinice"", ""addr:housenumber"": ""bb"", ""addr:postcode"": ""75270"", ""addr:street"": ""Gornje Dubrave"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""233"", ""name:hr"": ""Me\u0111unarodna zra\u010dna luka Tuzla"", ""name:sr"": ""\u041c\u0435\u0452\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u0438 \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0422\u0443\u0437\u043b\u0430"", ""operator:type"": ""public/government""}";Bosnia and Herzegovina;BA
8.4395918,4.4933734;Ilorin International Airport;Ilorin International Airport;;ILR;DNIL;;Q3086140;;;;;https://www.openstreetmap.org/edit?node=772032575;ourairports.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""is_in:country"": ""Nigeria""}";Nigeria;NG
-31.4390185,-57.9865285;"Aeropuerto Internacional de Salto ""Nueva Hespérides""";Nueva Hesperides International Airport;;STY;SUSO;en:Nueva Hesperides International Airport;Q9074;;;;;https://www.openstreetmap.org/edit?node=795206584;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Uruguay;UY
-30.9747991,-55.4772575;"Aeropuerto Internacional de Rivera ""Pte. Gral. Oscar D. Gestido""";Presidente General Don Oscar D. Gestido International Airport;;RVY;SURV;en:Rivera International Airport;Q1432606;;;;;https://www.openstreetmap.org/edit?node=797314558;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""operator:type"": ""public""}";Uruguay;UY
49.1524737,16.6931024;Letiště Brno Tuřany;;;BRQ;LKTB;cs:Letiště Brno-Tuřany;Q748848;www.brno-airport.cz;+420 545 521 310;Letiště Brno a.s;;https://www.openstreetmap.org/edit?node=828447594;;"{""addr:city"": ""Brno"", ""addr:housenumber"": ""904/1"", ""addr:postcode"": ""62700"", ""addr:street"": ""Leti\u0161t\u011b Brno-Tu\u0159any"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""237"", ""email"": ""sekretariat@brno-airport.cz"", ""start_date"": ""1954""}";Czech Republic;CZ
65.5478346,22.1136542;Luleå Airport;Luleå Airport;;LLA;ESPA;en:Luleå Airport;Q1431971;;;Swedish Civil Aviation Administration;;https://www.openstreetmap.org/edit?node=848422109;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Kallax"", ""closest_town"": ""Lule\u00e5"", ""ele"": ""20"", ""snowmobile"": ""no""}";Sweden;SE
36.4051137,28.0863925;"Κρατικός Αερολιμένας Ρόδου ""Διαγόρας""";"Rhodes International Airport, ""Diagoras""";"Aéroport Internationale Rhode ""Diagoras""";RHO;LGRP;"en:Rhodes International Airport, ""Diagoras""";Q833555;;;;;https://www.openstreetmap.org/edit?node=889401178;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name:ca"": ""Aeroport Internacional Di\u00e0gores"", ""closest_town"": ""Rhodes"", ""ele"": ""6"", ""int_name"": ""Rhodes International Airport, \""Diagoras\"""", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""is_in"": ""Rhodos prefecture,Notio Egeo,Greece,EU"", ""name:ca"": ""Aeroport Internacional de Rodes - Di\u00e0gores"", ""name:de"": ""Internationaler Flughafen Rhodos \""Diagoras\"""", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0420\u043e\u0434\u043e\u0441 \""\u0414\u0438\u0430\u0433\u043e\u0440\u0430\u0441\"""", ""ref"": ""RHO""}";Greece;GR
40.5199688,22.9690156;"Διεθνής Κρατικός Αερολιμένας Θεσσαλονίκης ""Μακεδονία""";"Thessaloniki International Airport ""Macedonia""";"L'aéroport international de Thessalonique ""Makédonia""";SKG;LGTS;el:Κρατικός Αερολιμένας Θεσσαλονίκης «Μακεδονία»;Q127958;;2310985000;;;https://www.openstreetmap.org/edit?node=944528454;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""military/public"", ""aeroway"": ""aerodrome"", ""city_served"": ""Thessaloniki"", ""ele"": ""7"", ""name:de"": ""Flughafen Thessaloniki"", ""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ae\u03c2 \u039a\u03c1\u03b1\u03c4\u03b9\u03ba\u03cc\u03c2 \u0391\u03b5\u03c1\u03bf\u03bb\u03b9\u03bc\u03ad\u03bd\u03b1\u03c2 \u0398\u03b5\u03c3\u03c3\u03b1\u03bb\u03bf\u03bd\u03af\u03ba\u03b7\u03c2 \""\u039c\u03b1\u03ba\u03b5\u03b4\u03bf\u03bd\u03af\u03b1\"""", ""name:es"": ""Aeropuerto Internacional de Sal\u00f3nica \""Macedonia\"""", ""name:it"": ""L'aeroporto di Salonicco \""Macedonia\"""", ""name:mk"": ""\u041c\u0435\u0453\u0443\u043d\u0430\u0440\u043e\u0434\u0435\u043d \u0430\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0421\u043e\u043b\u0443\u043d"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u00ab\u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u044f\u00bb"", ""owner"": ""Greek Government""}";Greece;GR
45.4686868,-73.7464826;Aéroport international Pierre-Elliott-Trudeau de Montréal;Montréal–Pierre Elliott Trudeau International Airport;Aéroport international Montréal-Trudeau;YUL;CYUL;fr:Aéroport international Pierre-Elliott-Trudeau de Montréal;Q736627;;;;;https://www.openstreetmap.org/edit?node=945479715;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""A\u00e9roport de Montr\u00e9al"", ""alt_name:ar"": ""\u0645\u0637\u0627\u0631 \u0645\u0648\u0646\u062a\u0631\u064a\u0627\u0644"", ""alt_name:de"": ""Flughafen Montreal"", ""alt_name:en"": ""Montr\u00e9al Airport"", ""alt_name:es"": ""Aeropuerto de Montreal"", ""ele"": ""36"", ""internet_access"": ""wlan"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0645\u0648\u0646\u062a\u0631\u064a\u0627\u0644 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:de"": ""Flughafen Montreal-Trudeau"", ""name:es"": ""Aeropuerto Internacional Pierre Elliott Trudeau"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0645\u0648\u0646\u062a\u0631\u0622\u0644-\u067e\u06cc\u06cc\u0631 \u0627\u0644\u06cc\u0648\u062a \u062a\u0631\u0648\u062f\u0648"", ""name:fi"": ""Montreal-Trudeaun kansainv\u00e4linen lentoasema"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0438\u043c\u0435\u043d\u0438 \u041f\u044c\u0435\u0440\u0430 \u042d\u043b\u043b\u0438\u043e\u0442\u0430 \u0422\u0440\u044e\u0434\u043e"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0456\u043c\u0435\u043d\u0456 \u041f'\u0454\u0440\u0430 \u0415\u043b\u0456\u043e\u0442\u0430 \u0422\u0440\u044e\u0434\u043e""}";Canada;CA
